               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 142,            0.022412,           0.0094755,                   0,             0.69599,             0.45926,             0.53643,             0.30038,            0.046639,            0.011396,                   0,           0.0059235,           0.0059235,           0.0059235
                 143,            0.022776,           0.0096724,                   0,              0.5873,             0.54814,             0.56678,               0.291,            0.045813,            0.011141,                   0,           0.0058766,           0.0058766,           0.0058766
                 144,            0.022395,           0.0094585,                   0,             0.67274,             0.47407,              0.5354,             0.27689,            0.046066,            0.011379,                   0,           0.0058296,           0.0058296,           0.0058296
                 145,            0.023048,           0.0094452,                   0,             0.59819,             0.51829,              0.5331,             0.27458,            0.046478,            0.011417,                   0,           0.0057826,           0.0057826,           0.0057826
                 146,            0.022667,           0.0096447,                   0,              0.6157,             0.51111,             0.53871,              0.2988,            0.046641,            0.011292,                   0,           0.0057355,           0.0057355,           0.0057355
                 147,            0.022841,           0.0094015,                   0,             0.64127,              0.5037,             0.54088,             0.29801,            0.045575,            0.011143,                   0,           0.0056884,           0.0056884,           0.0056884
                 148,            0.023031,           0.0095109,                   0,             0.62804,             0.56281,             0.58381,             0.33165,             0.04567,            0.010942,                   0,           0.0056413,           0.0056413,           0.0056413
                 149,            0.022789,           0.0096931,                   0,             0.55713,             0.52593,             0.51186,             0.29439,            0.044404,             0.01061,                   0,           0.0055942,           0.0055942,           0.0055942
                 150,            0.022438,           0.0093694,                   0,             0.59932,             0.53333,             0.54873,             0.31494,            0.045413,            0.011203,                   0,           0.0055471,           0.0055471,           0.0055471
                 151,            0.022534,            0.009504,                   0,             0.56453,             0.54736,             0.55297,             0.31566,            0.044827,            0.011145,                   0,              0.0055,              0.0055,              0.0055
                 152,            0.022472,           0.0093289,                   0,             0.57351,             0.51796,             0.51819,             0.30194,            0.045156,            0.011157,                   0,           0.0054529,           0.0054529,           0.0054529
                 153,             0.02162,            0.009263,                   0,             0.61232,              0.5037,             0.52691,             0.29666,            0.046496,            0.010875,                   0,           0.0054058,           0.0054058,           0.0054058
                 154,             0.02224,           0.0089733,                   0,             0.66648,             0.51809,             0.54874,             0.30602,            0.046387,            0.010855,                   0,           0.0053587,           0.0053587,           0.0053587
                 155,            0.022361,           0.0091682,                   0,             0.64946,             0.46661,             0.51052,             0.27064,            0.046208,            0.011868,                   0,           0.0053116,           0.0053116,           0.0053116
                 156,            0.022198,           0.0093567,                   0,             0.65129,             0.52572,             0.55464,             0.30564,            0.046691,            0.010919,                   0,           0.0052645,           0.0052645,           0.0052645
                 157,            0.022082,           0.0093538,                   0,              0.6911,             0.48148,             0.53891,             0.30495,            0.045582,            0.011523,                   0,           0.0052174,           0.0052174,           0.0052174
                 158,            0.021722,           0.0088202,                   0,             0.60422,             0.53333,             0.54865,             0.29966,            0.046062,            0.011427,                   0,           0.0051704,           0.0051704,           0.0051704
                 159,            0.021891,           0.0095331,                   0,             0.60629,             0.57035,             0.58507,             0.28994,            0.045362,            0.011447,                   0,           0.0051234,           0.0051234,           0.0051234
                 160,            0.021453,           0.0086525,                   0,             0.60802,             0.54074,             0.56541,             0.28809,            0.046163,            0.011331,                   0,           0.0050765,           0.0050765,           0.0050765
                 161,            0.021883,           0.0090071,                   0,             0.63544,             0.50355,             0.54149,             0.29567,            0.045812,            0.011931,                   0,           0.0050296,           0.0050296,           0.0050296
                 162,            0.021245,           0.0088644,                   0,             0.58196,             0.46667,             0.50109,             0.28616,            0.046574,            0.011965,                   0,           0.0049828,           0.0049828,           0.0049828
                 163,            0.021764,           0.0088976,                   0,             0.69408,             0.43697,             0.50855,             0.27264,             0.04622,            0.011885,                   0,            0.004936,            0.004936,            0.004936
