Landfill_ID,Landfill_Name,Landfill_Alias,State,Address,City,County,Zipcode,Latitude,Longitude,Ownership_Type,Year_opened,Landfill_Closure_Year,Status,Current_Area,Current_Depth,Design_Capacity_tons,Waste_in_Place_tons,Annual_waste_acceptance_rate_tons
368,Windsor-Bloomfield LF,,CT,500 Huckleberry Road,Windsor,Hartford,06095,41.8936,-72.7093,Public,1973,2014,Closed,55,,"2,383,808","2,378,363","9,408"
20704,Montmorency-Oscoda-Alpena Landfill,,MI,6751 Landfill Road,Atlanta,Montmorency,49709,44.935,-84.12,Public,1979,2040,Open,57.1,,"3,086,565","2,377,534","75,859"
685,Morehead Landfill Inc.,Local Sanitation of Rowan County,KY,300 Old Phelps Road,Morehead,Rowan,40351,38.189024,-83.542983,Private,1974,2087,Open,52,,"7,980,806","2,375,887","62,535"
1628,Sudbury Road LF,Walla Walla LF,WA,414 Landfill Road,Walla Walla,Walla Walla,99362,46.075,-118.41,Public,1978,,Open,,,"2,425,098","2,354,940","60,638"
976,Lancaster SLF,,NY,,Lancaster,Erie,,,,Private,1950,1985,Closed,,,,"2,352,773",
2291,Craighead County Solid Waste Disposal Authority LF,Legacy Landfill,AR,238 County Road 476,Jonesboro,Craighead,72404,35.719434,-90.68862,Public,1991,2030,Open,60.9,100,"4,050,450","2,349,968","94,751"
828,Butler County Landfill,Butler County Landfill Authority; Poplar Bluff LF,MO,6038 Highway T,Poplar Bluff,Butler,63901,36.88588,-90.3113,Private,1980,2010,Closed,44.2,69,"2,346,624","2,346,621","9,363"
1856,Belleville Sanitary LF,,IL,2381 Park Road,Belleville,St. Clair,62220,38.48359,-90.011824,Private,1974,1993,Closed,65,,"2,343,402","2,343,402","117,170"
738,Central SLF,Berlin SLF,MD,7091 Central Site Lane,Newark,Worcester,21841,38.2159,-75.3186,Public,1990,2038,Open,77.7,,"3,704,400","2,340,447","29,680"
627,Northwest Iowa Area SWA Landfill,,IA,4540 360th Street,Sheldon,Sioux,51201,43.1299,-95.894119,Public,1974,2082,Open,,,"6,420,582","2,335,487","70,220"
1827,City of Nacogdoches Landfill,,TX,"4602 NW Stallings Drive
End of Greenwood Avenue",Nacogdoches,Nacogdoches,75964,31.65,-94.673334,Public,1976,2050,Open,105,,"4,500,770","2,332,894","86,565"
460,Columbus-Schatulga Road SLF,,GA,"7160 Sacerdote Lane
Schatulga Road off SR 22",Columbus,Muscogee,31907,32.5015,-84.865,Public,1983,1998,Closed,39.5,,"2,330,312","2,330,312","26,865"
1095,Riverdale Landfill,High Point-Guilford County,NC,5875 Riverdale Drive,Jamestown,Guilford,27282,35.946,-79.907,Public,1974,1993,Closed,,,,"2,330,000","19,335"
108,City of Lompoc SLF,Lompoc LF,CA,700 S. Avalon Road,Lompoc,Santa Barbara,93436,34.65271,-120.44256,Public,1961,2045,Open,39,,"22,079,782","2,326,667","40,648"
936,Boulder City LF,,NV,2500 South Utah Street,Boulder City,Clark,89005,35.96436,-114.81342,Public,1930,2017,Closed,,,,"2,319,518","21,450"
21134,Green Ridge Landfill,,NY,57 Peters Road,Northumberland,Saratoga,12831,43.186546,-73.614199,Private,1998,2029,Open,,,"8,396,639","2,318,213","328,229"
210,Mead Valley Disposal Site,,CA,22376 Forrest Road,Perris,Riverside,92570,33.7957,-117.2832,Public,1974,1997,Closed,55.5,150,"2,312,837","2,312,837","184,386"
20761,East Regional Landfill (ERL),,CO,8201 Schumaker Road,Bennett,Adams,80102,39.842346,-104.489113,Private,2010,2035,Open,,,"10,510,403","2,309,526","282,174"
840,Newton McDonald County Landfill Inc.,Newton-McDonald County SLF,MO,525 Austin Avenue,Neosho,Newton,64850,36.8075,-94.3749,Public,1974,1994,Closed,59,57,"2,305,227","2,305,227","100,227"
114,Sunnyvale LF,City of Sunnyvale LF,CA,301 Carl Road,Sunnyvale,Santa Clara,94089,37.4184,-122.00776,Public,1920,1993,Closed,93,60,,"2,300,000",
2069,White Lake Landfill,,MI,3278 East Colby Road,Whitehall,Muskegon,49461,43.4098,-86.3187,Private,1969,1999,Closed,,60,,"2,300,000","93,000"
890,Eagle Ridge Sanitary Landfill,"Sutton & Sons SLF, Cardinal Waste",MO,"13100 Hwy VV
2.5 miles east of Hwy 61 off of exit UU",Bowling Green,Pike,63334,39.4214,-91.2182,Private,1972,2079,Open,56,50,"47,092,491","2,287,528","188,230"
1040,Swepsonville LF,,NC,"3061 Landfill Road
off Alfred Road",Graham,Alamance,27253,36.015,-79.34917,Public,1971,1993,Closed,,,,"2,278,000","108,476"
660,Seward County Landfill,,KS,1703 E. 8th Street,Liberal,Seward,67901,37.04836,-100.90394,Public,1972,2026,Open,30,40,"2,728,905","2,269,039","105,129"
330,Yuba-Sutter Disposal Area,,CA,Highway 20,Marysville,Yuba,95901,39.16333,-121.55833,Private,,1996,Closed,,,,"2,268,000",0
545,Hayes Landfill,Mason-Hayes LF,IN,3450 S. Spiceland Road,New Castle,Henry,47362,39.88778,-85.37626,Private,1972,2040,Open,47.7,,"4,251,340","2,257,623","77,070"
20697,Broward County Landfill,Broward County Interim Contingency Landfill,FL,7101 SW 205th Avenue,Fort Lauderdale,Broward,33332,26.03785,-80.42495,Public,1988,2028,Open,43,,"3,031,875","2,256,305","120,848"
165,Hanford SLF,"Hanford Inert LF (City of Hanford LF), Kings County Waste & Recycling",CA,"7803 Hanford-Armona Road
at SE corner of INT with Hwy 43",Hanford,Kings,93230,36.30907,-119.59573,Public,1973,1997,Closed,,,"2,250,385","2,250,385","90,015"
1769,Harrison Landfill,,AZ,9245 East Irvington Road,Tucson,Pima,85730,32.1627,-110.7902,Public,1972,1997,Closed,64.7,,,"2,250,000",
383,Sunbeam Road SLF,,FL,Sunbeam Road & Craven Road,Jacksonville,Duval,32257,30.2059,-81.6001,Private,1972,1986,Closed,51,,,"2,250,000","328,900"
692,West Kentucky Landfill,"Graves County LF, Jones Sanitation LF",KY,3426 U.S. 45 South,Mayfield,Graves,42066,36.7149,-88.6748,Private,1976,2031,Open,127,,"6,231,067","2,240,753","212,860"
11361,Fort Hood Landfill,,TX,Turkey Run Rd & Base Rd,Fort Hood,Coryell,76544,31.1564,-97.83331,Public,1978,2060,Open,,,"3,399,638","2,240,000","22,738"
2114,City of Greenville Closed Landfill,Greenville County,SC,684 Mauldin Road,Greenville,Greenville,29607,34.785,-82.357,Public,1962,1995,Closed,84.9,,"3,307,500","2,233,361","126,788"
70,Billy Wright Landfill,,CA,17173 S. Billy Wright Road,Los Banos,Merced,93635,37.03949,-120.97235,Public,1974,2054,Open,39.8,,"11,842,027","2,224,221","156,040"
1736,Central Weld County SLF,Central Weld County SWDS,CO,6037 E. 77th Avenue,Greeley,Weld,80634,40.350836,-104.803464,Private,1971,1995,Closed,110,,"2,217,980","2,217,980","88,719"
1960,Leflore County Landfill,,MS,15200 Highway 49 E. South,Sidon,Leflore,38954,33.4456,-90.2078,Public,1996,2028,Open,35.6,75,"2,688,599","2,214,956","82,964"
1800,North Center Street Landfill,,AZ,2799 North Center Street,Scottsdale,Maricopa,85256,33.465,-111.8295,Public,1970,1992,Closed,134,,,"2,206,102","95,918"
1784,Cocopah Landfill,,AZ,"16500 S. Avenue C
1/2 mi E of County 16 & S. Avenue C",Somerton,Yuma,85350,32.5915,-114.6713,Private,,,Closed,,,,"2,200,000","100,000"
115,City of Ukiah Solid Waste Disposal Site,,CA,3100 Vichy Springs Road,Ukiah,Mendocino,95482,39.16944,-123.16417,Public,1955,2001,Closed,40,,,"2,200,000","42,860"
329,Recology Yuba-Sutter Landfill,"Yuba-Sutter Disposal Inc., Yuba Sutter Disposal",CA,3001 North Levee Road,Marysville,Yuba,95901,39.1671,-121.55708,Private,1967,1996,Closed,166,,,"2,200,000","118,020"
805,Louisville Landfill,,MN,3698 130th Street W,Shakopee,Scott,55379,44.763,-93.59,Public,1971,1990,Closed,53,,"2,200,000","2,200,000","245,960"
2295,Anguilla Landfill,,VI,"Off Route 66
south side of island",Anguilla,St. Croix,,17.706,-64.778,Public,1967,2022,Open,35,81,"2,200,000","2,200,000","100,000"
469,Quincy Landfills #2 and #3,,IL,Old Broadway Road,Quincy,Adams,62301,39.9295,-91.27622,Public,1967,1978,Closed,56,,,"2,187,359","75,746"
2412,Lake Havasu Landfill,,AZ,3251 East Chenoweth Drive,Lake Havasu City,Mohave,86404,34.5463,-114.339,Public,1971,2030,Open,,,"2,646,000","2,186,709","88,712"
1756,NNSWC LF,Northeast Nebraska Solid Waste Coalition Landfill,NE,57220 825th Road,Clarkson,Stanton,68629,41.786,-97.092,Public,1995,2042,Open,44.2,,"4,079,250","2,186,379","122,895"
10500,Crittenden County Sanitary Landfill,,AR,1299 Kuhn Road,West Memphis,Crittenden,72301,35.13597,-90.25606,Public,1989,2032,Open,52,,"3,887,482","2,185,487","81,285"
208,McCourtney LF,McCourtney Road Landfill,CA,14741 Wolf Mountain Road,Grass Valley,Nevada,95949,39.1726,-121.1121,Public,1972,1992,Closed,,,,"2,182,268",0
551,Monroe County LF,Anderson Road LF; Monroe County SWMD,IN,7740 N. Fish Road,Bloomington,Monroe,47408,39.27621,-86.47277,Public,1971,2004,Closed,56.8,35,"2,180,000","2,180,000","26,973"
633,City of Muscatine LF,Muscatine County SLF,IA,3700 U.S. Highway 61 N,Blue Grass,Muscatine,52726,41.5173,-90.843,Public,1976,2032,Open,58.7,,"2,677,419","2,178,795","42,878"
1000,"Port Washington LF, L-5",,NY,802 West Shore Road,Port Washington,Nassau,11050,40.818,-73.6667,Public,1974,1992,Closed,87.2,,,"2,161,000","312,000"
20798,Springfield Landfill,,OH,3850 Lower Valley Pike,Springfield,Clark,45506,39.914167,-83.8835,Private,1972,1984,Closed,,,"2,160,370","2,160,370","166,182"
10085,Region 2000 Regional Landfill - Livestock Road Facility,Campbell County LF,VA,361 Livestock Road,Rustburg,Campbell,24588,37.278,-79.152,Public,1995,2032,Open,28.4,,"4,725,359","2,152,951","193,144"
2311,Sumner Landfill,Lawrence County Regional Landfill,IL,SR-250 & E. 550th Avenue,Sumner,Lawrence,62466,38.7167,-87.8063,Private,1998,2061,Open,21.2,,"3,352,175","2,152,768","54,847"
580,Coal Bluff LF,,IN,,Terre Haute,Vigo,,,,Private,1975,1989,Closed,,,,"2,145,000","143,000"
1046,Alamance County Landfill,Austin Quarter SWM Facility,NC,2701 Austin Quarter Road SR-2148,Graham,Alamance,27253,35.93083,-79.29667,Public,1994,2086,Open,34.3,,,"2,142,210","96,474"
20707,Gallatin County Logan Landfill,,MT,10585 Two Dog Road,Three Forks,Gallatin,59752,45.87462,-111.41042,Public,1972,2026,Open,42,,"2,651,432","2,140,628","144,139"
1615,Thurston County Waste and Recovery Center,Hawks Prairie LF,WA,2418 Hogum Bay Road N.E.,Olympia,Thurston,98516,47.0671,-122.7646,Public,1970,2000,Closed,,,,"2,135,753","130,000"
2234,Huron Landfill,Cove Landfill of Bad Axe Inc.,MI,4151 South McMillan Road,Bad Axe,Huron,48413,43.76087,-83.05931,Private,1993,2022,Open,35.1,,"2,205,000","2,132,314","96,997"
1142,Union County LF,,NC,2125 Austin Chaney Road,Wingate,Union,28174,35.0355,-80.463,Private,1972,1997,Closed,,,,"2,130,144","84,001"
1027,Saratoga Springs LF,Weibel Avenue LF,NY,Weibel Avenue,Saratoga Springs,Saratoga,12866,43.09,-73.7439,Public,1937,1991,Closed,,,,"2,129,596",
2202,City of Chattanooga Landfill,Birchwood Landfill,TN,9327 Birchwood Pike,Harrison,Hamilton,37341,35.1927,-85.0694,Public,1995,2038,Open,51.5,90,"4,610,276","2,124,551","2,652"
10405,Camden County SR 110 MSW Landfill,,GA,"5395 Hwy 110 (SR 110 & Russell Road)
12 miles SW of Woodbine",Silco,Camden,31569,30.85909,-81.854516,Public,1992,2033,Open,34.5,,"3,184,719","2,120,308","95,171"
1752,J Bar J Landfill,"J-Bar-J Land, Incorporated LF",NE,323.3 Road 770,Ogallala,Perkins,69153,40.984153,-101.818187,Private,1992,2053,Open,44.3,,"3,878,726","2,113,948","96,602"
10084,Livingston Landfill,Spotsylvania County- Livingston Landfill No. 2,VA,6241 Massey Road,Spotsylvania,Spotsylvania,22551,38.128,-77.706,Public,1973,2022,Open,42.8,85,"2,714,639","2,109,316","141,634"
193,Las Pulgas LF,,CA,"1 mi N of Camp Pulgas, off Basilone Road",Camp Pendleton (Mil Res),San Diego,92055,33.36444,-117.41921,Public,1972,2058,Open,,,"6,378,954","2,100,799","24,748"
579,Center Point LF,,IN,2800 N CR 100 E,Center Point,Clay,47840,39.4278,-87.0916,Private,1971,1995,Closed,49,,"2,100,360","2,100,359","84,014"
1781,City of Chandler Landfill,,AZ,3850 South McQueen Road,Chandler,Maricopa,85286,33.251,-111.8251,Public,1981,2005,Closed,56,,,"2,100,000","98,000"
136,Double Butte Disposal Site,,CA,31710 Grand Avenue,Winchester,Riverside,92596,33.72,-117.10833,Public,1973,1994,Closed,102.8,60,"2,100,000","2,100,000","42,245"
807,Woodlake SLF,,MN,4000 Hamel Road,Medina,Hennepin,55340,45.0422,-93.6249,Public,1960,1993,Closed,67.2,,,"2,100,000","168,630"
852,Woods Chapel SLF,,MO,24415 E. 39th Street,Blue Springs,Jackson,64015,39.0425,-94.323,Private,1974,1994,Closed,68,,"2,100,000","2,100,000","78,900"
1093,Henderson County LF,Stoney Mountain SLF,NC,802 Stoney Mountain Road,Hendersonville,Henderson,28791,35.355,-82.496,Public,1960,2001,Closed,44.6,,,"2,100,000","73,008"
1375,Morristown Balefill Landfill,Hamblen County LF; Morristown City LF; Hamblen County Morristown Solid Waste System,TN,3849 Sublett Road,Morristown,Hamblen,37813,36.1524,-83.2991,Public,1976,2026,Open,35,,,"2,100,000","84,711"
1610,Cowlitz County Landfill,Cowlitz County LF Cells A and B,WA,85 Tennant Way,Longview,Cowlitz,98632,46.108,-122.905,Public,1976,2014,Closed,77.5,,"2,946,301","2,100,000","100,000"
2113,Georgetown County Subtitle D LF,Georgetown County Landfill,SC,201 Landfill Road,Georgetown,Georgetown,29440,33.4529,-79.3153,Public,1977,2041,Open,,,"3,581,174","2,096,934","94,242"
1153,Wilson County LF,,NC,"4537 Landfill Road
2400 Highway 42 E",Wilson,Wilson,27893,35.7155,-77.8451,Public,1975,1997,Closed,,,,"2,080,436","123,875"
2214,Tucker County Landfill,,WV,284 Landfill Road,Davis,Tucker,26260,39.142,-79.47,Public,1989,,Open,54,,"2,680,000","2,076,056","87,140"
2310,Landfill 33 Ltd.,,IL,1713 S. Willow Street,Effingham,Effingham,62401,39.101,-88.526,Private,1981,2024,Open,33.2,,,"2,067,302","91,649"
379,Majette North SLF,,FL,"Old Majette Tower Road & John Pitts Road
2 miles east of US 231, S SR-390",Panama City,Bay,32404,30.2383,-85.5144,Public,1976,1993,Closed,,,,"2,059,200","114,400"
765,Resh Road II SLF,Washington County LF,MD,Resh Road,Hagerstown,Washington,21740,39.68,-77.802,Public,1982,2000,Closed,,,"2,550,000","2,055,978","127,989"
1608,Cheyne Road LF,,WA,4970 Cheyne Road,Zillah,Yakima,98953,46.478451,-120.268898,Public,1972,2040,Open,40,,"8,202,600","2,051,119","90,450"
20705,McGill Road Landfill,,MI,3895 McGill Road,Jackson,Jackson,49201,42.2913,-84.3698,Private,1995,2024,Open,25.1,,"2,635,243","2,048,188","79,118"
705,Mundy Landfill,De Soto Parish LF,LA,2712 U.S. 84,Mansfield,De Soto,71052,32.06,-93.592,Public,1986,2038,Open,36,,"2,585,443","2,043,172","397,247"
2215,Mercer County Landfill,,WV,"749 Frontage Road
Shelter Road",Princeton,Mercer,24740,37.33199,-81.12497,Public,1976,2064,Open,38.2,90,"3,080,385","2,042,281","27,743"
553,Munster LF,,IN,9751 Calumet Avenue,Munster,Lake,46321,41.532,-87.5068,Public,1960,2004,Closed,79.4,,"2,181,887","2,040,688","70,547"
2146,Byram Landfill,City of Jackson Landfill,MS,6810 I-55 South Frontage Road,Jackson,Hinds,39212,32.155,-90.27,Public,1977,1993,Closed,105,20,,"2,032,800",
20799,Cereal City Landfill,,MI,580 Hubbard Street,Battle Creek,Calhoun,49017,42.3475,-85.200333,Private,1951,1982,Closed,,,"2,820,483","2,027,222","88,140"
969,Mohawk Valley SLF,,NY,3020 Southside Road,Frankfort,Herkimer,13340,43.0728,-75.1303,Private,1970,1993,Closed,29,,"2,025,347","2,025,347","84,389"
678,Dozit Company Inc. Landfill,Addington Environmental/Dozit Company LF,KY,4075 State Road 360,Morganfield,Union,42437,37.743,-87.9737,Private,1994,2015,Closed,41.5,,"5,811,240","2,022,653","37,838"
20717,Texoma Area Solid Waste Authority Landfill,,TX,25090 TX-56,Whitesboro,Grayson,76273,33.6322,-96.8419,Public,2005,2088,Open,45.9,,"9,426,375","2,020,522","225,637"
683,Pike County Landfill,Pikeville LF; Pike County Ford Branch Landfill,KY,635 Ford Mountian Road,Varney,Pike,41571,37.5816,-82.4414,Public,1993,2040,Open,12,100,"3,600,616","2,019,437","57,566"
615,Boone County Landfill,,IA,1268 224th Lane,Boone,Boone,50036,42.02985,-93.9194,Public,1970,2034,Open,,,"2,733,098","2,008,149","96,345"
1986,Walker Mountain Landfill,"Floyd County LF; Rome Walker Mountain Road, Site 2",GA,433 Walker Mountain Road,Rome,Floyd,30161,34.19,-85.214799,Public,1998,2035,Open,36.1,,"3,364,575","2,006,409","101,843"
84,Burbank LF Site No. 3,,CA,2500 N. Bel Aire Drive,Burbank,Los Angeles,91504,34.21018,-118.31192,Public,1968,2084,Open,48,,"5,391,225","2,000,000","40,722"
358,Groton LF,Flanders Road LF,CT,Wells Street,Groton,New London,06340,41.3703,-72.0793,Public,1963,1994,Closed,44,80,"2,000,000","2,000,000","28,886"
365,Shelton LF,,CT,866 River Road,Shelton,Fairfield,06484,41.26079,-73.09601,Public,1990,1999,Closed,,,,"2,000,000",
2164,H.O.D. Landfill,Lake Landfill; C.C.D. Disposal,IL,McMillen Road,Antioch,Lake,60002,42.476,-88.082,Private,1963,1984,Closed,51,,,"2,000,000",
2322,Land & Lakes/Willow Ranch Landfill,,IL,1371 N. Joliet Road,Romeoville,Will,60446,41.670518,-88.062795,Private,1981,1992,Closed,33,,,"2,000,000",
733,N. Dugas LF,Lafayette Municipal LF,LA,Dugas Road North,Lafayette,Lafayette,70507,30.2833,-92.0695,Public,1980,1988,Closed,,,,"2,000,000",0
2334,Barnstable LF,,MA,45 Flint Street,Marstons Mills,Barnstable,02648,41.6611,-70.3911,Public,1935,1996,Closed,,,,"2,000,000","17,885"
802,Greenwood Street LF,,MA,30 Nippnapp Trail,Worcester,Worcester,01607,42.218739,-71.789885,Public,1973,1986,Closed,,,,"2,000,000","273,750"
760,Pennington Avenue LF,,MD,Pennington Avenue,Baltimore,Baltimore city,21226,39.218,-76.5915,Public,1973,1981,Closed,,,,"2,000,000",
2078,Redbird Landfill,,MO,1700 Cecos Lane,Arnold,Jefferson,63010,38.45013,-90.406883,Private,1978,1986,Closed,,,,"2,000,000",
1003,Formso SLF,Pagano SLF,NY,,Perry,Wyoming,,,,Private,1960,1992,Closed,19,,,"2,000,000",
1985,Bartow County MSWLF,SR 294 Emerson MSW LF Phases 2 & 3,GA,"40 Allatoona Dam Road
between Hwy 41 & S.R. 293",Cartersville,Bartow,30120,34.1438,-84.7648,Public,1979,2050,Open,61.2,75,"10,967,150","1,997,023","43,459"
1672,La Crosse County Landfill,,WI,"3200 Berlin Drive
6500 State Road 16",La Crosse,La Crosse,54601,43.878,-91.157,Public,1976,2055,Open,26,50,"4,697,532","1,996,813","63,856"
2025,Lebanon Regional Solid Waste Facility,Lebanon Landfill (New),NH,"370 Plainfield Road
Route 12-A",West Lebanon,Grafton,03784,43.6139,-72.3267,Public,1950,2027,Open,37.8,75,"2,494,905","1,991,645","55,806"
616,Clinton County SLF (East),,IA,4292 220th Street,Clinton,Clinton,52732,41.85905,-90.25866,Public,1974,2032,Open,79.4,,"2,548,490","1,988,447","50,320"
630,Great River Regional Solid Waste Authority Landfill,,IA,2092 303rd Avenue,Fort Madison,Lee,52627,40.656,-91.3095,Public,1984,2030,Open,44.5,,"2,726,803","1,988,038","78,755"
10740,Forty West SLF,,MD,12630 Earth Care Road,Hagerstown,Washington,21740,39.6567,-77.82,Public,2000,2033,Open,,,"11,001,883","1,984,703","135,697"
650,Finney County Landfill / Western Plains Regional LF,Weldon LF,KS,1250 S. Raceway Road,Garden City,Finney,67846,37.94,-100.767,Private,1985,2122,Open,40,180,"7,938,000","1,984,353","92,355"
524,Herrin Municipal,,IL,Landfill Road Rural Route 1,Herrin,Williamson,,37.776,-89.0055,Public,1975,1994,Closed,,,,"1,980,816","47,700"
1518,Tricil Environmental Response/Altar SLF,,TX,,Altair,Colorado,,,,Private,1976,2002,Closed,,,,"1,980,400","60,357"
1998,Madison County Landfill,,NY,6663 Buyea Road,Canastota,Madison,13032,43.0308,-75.7045,Public,1974,2120,Open,41,80,"9,863,424","1,972,740","53,279"
1747,G&P Development Inc. Landfill,,NE,427 South 238th Road,Milford,Seward,68405,40.747,-97.05,Private,1970,2029,Open,30,70,"4,009,286","1,958,530","91,896"
637,Butler County Landfill,,KS,2963 SW 40th,El Dorado,Butler,67042,37.76591,-96.89779,Public,1973,2045,Open,59,,"6,329,816","1,941,883","73,090"
10980,Palmer Central Landfill,Central Landfill - MatSu Borough,AK,"1201 N. 49th State Street
Just off the Palmer-Wasilla Highway",Palmer,Matanuska-Susitna,99645,61.59,-149.21,Public,1980,2168,Open,,45,"41,974,220","1,941,322","76,443"
1942,Arizona Street LF,,CA,,San Diego,San Diego,,,,Public,1952,1974,Closed,,,,"1,940,000",
2319,Wayne County Landfill,"Daubs Landfill; Veolia ES Wayne County Landfill, Inc.",IL,1339 IL Highway 15,Fairfield,Wayne,62837,38.38,-88.447,Private,1989,2091,Open,42.7,,"6,939,315","1,939,520","4,154"
949,Sussex County LF 1-E,,NJ,34 South Route 94,Lafayette,Sussex,07848,41.094,-74.6719,Public,1970,2030,Open,45,,"3,164,722","1,934,255","87,394"
103,Chicago Grade LF,,CA,2290 Homestead Road,Templeton,San Luis Obispo,93465,35.52333,-120.63028,Private,1970,2039,Open,,,,"1,930,448","105,387"
1570,Ivy Material Utilization Center,Albemarle Ivy SLF; Rivanna Solid Waste Authority LF,VA,4576 Dick Woods Road,Charlottesville,Albemarle,22903,38.02083,-78.6533,Public,1966,2001,Closed,76,,"1,923,947","1,923,599","90,000"
2248,"Central Waste, Inc. LF",Central Landfill,OH,12003 Oyster Road,Alliance,Mahoning,44601,40.9464,-81.0771,Private,1967,,Closed,,,"5,030,000","1,920,000","146,000"
107,City of Clovis LF,Clovis LF,CA,15679 Auberry Road,Clovis,Fresno,93619,36.943,-119.685,Public,1957,2055,Open,,,"5,117,004","1,917,803","63,553"
20801,Seneca East Landfill,,OH,2780 County Road 43,Republic,Seneca,44867,41.16111,-83.05384,Private,1969,1993,Closed,,,"1,916,728","1,916,728","76,669"
10900,Franklin County Regional Landfill,,NY,828 County Route 20,Constable,Franklin,12926,44.9815,-74.3323,Public,1994,2035,Open,71.9,,"3,714,052","1,912,015","117,964"
